SATKER;TGL_DIFF;UP;PAGU;REALISASI;PAGU52;REAL52;PAGU53;REAL53;REALGUP
553807;17;15000000;4359937000;2307176184;771904000;353050000;61310000;21310000;15000000
685695;4;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;295879800
418399;25;36000000;8756173000;5813027134;1602707000;1177890551;170020000;100000000;36000000
650126;25;6600000;2668997000;1512774895;723518000;454272491;32000000;31850000;6499900
669055;15;30000000;7560088000;3359492366;6018061000;2698288647;76177000;0;17229500
669254;15;48000000;15715554000;9735142298;5214803000;3324835251;0;0;37550000
418413;15;3000000;357356000;185620186;187250000;100861500;0;0;3000000
682900;16;60000000;1898061000;939509504;1871561000;939509504;26500000;0;59017850
409810;16;72000000;10591423000;5256257654;5386655000;2081283021;61382000;0;46992043
635617;29;120000000;10497888000;4720839543;2502474000;825117684;157018000;0;75420969
682892;24;60000000;1939726000;901317615;1933376000;901317615;6350000;0;46299845
418524;14;12000000;22944286000;14075770574;1395310000;584290133;91500000;67500000;10247500
597558;14;15000000;1733771000;969557773;465470000;243758000;27200000;15000000;9335000
406441;14;30000000;5419657000;3167042380;3163337000;1738913987;0;0;23132768
631118;15;48000000;2,53912E+11;1,15842E+11;1,77043E+11;57001491568;76868726000;58840801899;47961010
553792;16;30000000;3550824000;2056627031;794243000;362957000;118727000;108538000;15000000
447940;17;180000000;1,33055E+11;35828562557;43506623000;17456689733;62709645000;3394849230;107335251
561541;25;90000000;10661579000;5486002291;3159928000;1336018942;351462000;0;58230511
652208;26;30000000;6048572000;3424760728;3770025000;1743020212;0;0;29990972
656617;26;25500000;3167025000;1911264707;797263000;332170864;0;0;25139200
111804;26;30000000;3319375000;1668972650;892655000;259447840;0;0;29849750
420032;33;4500000;1195784000;717507895;417440000;201406702;10000000;10000000;4481299
426072;19;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;20050000
449752;30;120000000;11329222000;6834322670;3807463000;1666327895;397834000;0;89038150
419202;10;60000000;1833685000;863932958;1833685000;863932958;0;0;52815450
663534;10;120000000;10976406000;6001231329;5646070000;2455799403;0;0;64223569
406494;14;45000000;9816496000;5450292230;5461321000;2802257227;0;0;44685000
675577;14;18000000;9888967000;1758960948;8308538000;1151477553;438152000;20600000;11548000
418399;20;36000000;8756173000;5813027134;1602707000;1177890551;170020000;100000000;36000000
431164;21;30000000;9610679000;3449667358;7658102000;2324548819;34722000;21232000;22609500
574352;14;8000000;1660611000;886779274;569154000;260613000;28000000;28000000;8000000
652190;21;45000000;7096438000;2903603029;2397554000;1337745561;2457733000;0;37720500
418461;27;2000000;799841000;454670692;173830000;56646367;0;0;1208650
237788;20;90000000;15079783000;8835880280;8091986000;4322898007;761120000;653108000;78531124
654336;28;48000000;26907310000;7287890076;19364863000;3649734338;2164703000;0;45748049
403409;30;10000000;244443000;95922840;244443000;95922840;0;0;6544000
406935;30;60000000;3,88384E+11;2,28035E+11;2000000000;1035104685;3,86384E+11;2,27E+11;39139500
521620;55;20000000;3269411000;1744777194;1232794000;576946426;24800000;0;19939000
427454;20;60000000;11504211000;3983356598;2222820000;1020901225;90000000;0;55682325
678370;30;60000000;7362354000;4031932459;1824856000;995141345;0;0;42529840
641600;30;23000000;3950827000;2269221297;1284695000;830407000;0;0;22678000
418401;28;60000000;10507823000;5223151948;2458465000;1032206841;1613500000;767617200;42482273
440557;28;1000000;172960000;89876725;55190000;24379100;0;0;1000000
408143;36;60000000;10797007000;6057234432;5580386000;2675268891;71888000;69947000;57209177
411146;2;60000000;4284622000;2295563231;4284622000;2295563231;0;0;57180000
406441;14;30000000;5419657000;3167042380;3163337000;1738913987;0;0;29453850
418522;15;6000000;2268381000;1436940894;780844000;452273395;32000000;32000000;5915139
653705;16;8000000;734681000;282657893;232110000;65446727;0;0;6616144
119022;22;100000000;2371597000;899953584;2371597000;899953584;0;0;60511708
413256;23;30000000;21427361000;11498068706;5358221000;3093219288;0;0;28215687
686250;1;440000000;47306926000;21653421897;34318902000;12682999448;0;0;16854376
672969;3;20000000;3967705000;2307741360;1405737000;869564696;87500000;84250000;19972088
418310;32;54000000;1722484000;646236555;1708067000;637319755;14417000;8916800;37011933
527975;2;20000000;1797436000;736885303;1149744000;596154303;445220000;45900000;10264750
641461;17;60000000;7239084000;3166429310;3582958000;1036466600;0;0;35075000
641677;2;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;196573000
678363;28;21000000;6025078000;3314801729;2787154000;1274360700;0;0;19301500
650129;28;2000000;3594619000;1077806630;173290000;93030471;2807674000;710664972;1636250
621911;28;300000000;22405578000;9045174335;11533183000;3336930714;1142659000;484250000;167447253
641660;1;300000000;62658628000;36933116382;16322571000;7086995596;0;0;153680000
665307;1;240000000;44341528000;28453518761;13920948000;7922027979;0;0;227165750
402283;1;7000000;179194000;82554002;179194000;82554002;0;0;4100000
686250;1;440000000;47306926000;21653421897;34318902000;12682999448;0;0;19992356
418896;29;18000000;1260214000;779607577;684778000;405352463;32000000;32000000;9083500
670561;4;15000000;4815085000;1841574365;3638553000;1153393700;50785000;0;14998476
680310;20;10000000;1638353000;814911387;398764000;193930500;32500000;31650000;7500000
666503;25;51000000;27672762000;18038721921;1545407000;729326165;144000000;61372000;47107500
650117;25;3600000;471454000;237910535;193250000;85076575;0;0;3324800
403709;26;80000000;1837647000;842150073;1781487000;800150073;56160000;42000000;72149248
402282;7;30000000;4764913000;2858294276;1416282000;806373041;10000000;10000000;24256000
111804;29;30000000;3319375000;1668972650;892655000;259447840;0;0;16020000
119138;6;34200000;862800000;614150057;862800000;614150057;0;0;2680000
428233;15;75000000;6499356000;4483703948;4202902000;2684939946;0;0;73480000
238542;17;120000000;32786632000;15864984843;12286632000;4584907626;690000000;127441776;113165486
406426;20;50000000;5453958000;3380436224;3514645000;1930522201;100000000;0;49000000
685695;7;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;218443250
656600;8;21000000;2645913000;1333322588;814350000;221724645;0;0;20100000
641656;14;300000000;75762340000;45345152128;22353253000;10465609693;0;0;296532000
406463;15;30000000;5324344000;3355996783;3386083000;2262483772;0;0;28000000
634530;21;30000000;1439194000;814437291;1191434000;691232291;0;0;29986500
661207;8;7000000;1839497000;982694625;661570000;306057500;65200000;65200000;7000000
403823;23;240000000;78364248000;41825127309;18059952000;6889970468;330000000;0;123950632
686250;2;440000000;47306926000;21653421897;34318902000;12682999448;0;0;19983188
111904;8;15000000;3075014000;1661570870;905372000;267180826;0;0;14480000
99229;12;24000000;390180000;224209900;390180000;224209900;0;0;17361500
402283;12;7000000;179194000;82554002;179194000;82554002;0;0;5400000
119138;5;34200000;862800000;614150057;862800000;614150057;0;0;7000000
119133;6;102000000;32323336000;2459927309;32323336000;2459927309;0;0;56030500
402639;6;13000000;153000000;107630000;153000000;107630000;0;0;11143000
641698;6;300000000;50077448000;31365998485;14574164000;8589422910;0;0;299928000
574366;22;20000000;5041207000;2796947126;1048172000;496480000;64200000;64200000;20000000
99225;26;8000000;315490000;185149782;315490000;185149782;0;0;6494500
7102;27;180000000;81935746000;41847289720;9377189000;2697363698;42000000;34900000;139805780
408817;12;12000000;205710000;109130700;205710000;109130700;0;0;6859300
597494;15;19300000;3273605000;1582191703;1333880000;576285600;12000000;0;19300000
560834;27;120000000;9609672000;4795902244;4263783000;1805930873;103388000;14990000;71625615
440559;24;2000000;571233000;351392198;142150000;70071500;0;0;1982500
683589;2;60000000;18405787000;12085351116;13842184000;9130578565;0;0;59748320
685695;3;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;296055250
98984;22;60000000;5141543000;2711876772;1592832000;999725043;91000000;91000000;41023730
632009;8;30000000;2278249000;1626543031;1619744000;852839263;100000000;99166000;30000000
411146;9;60000000;4284622000;2295563231;4284622000;2295563231;0;0;47065500
7151;11;60000000;9878070000;6352540303;2424734000;1765731509;7000000;7000000;59879750
406463;11;30000000;5324344000;3355996783;3386083000;2262483772;0;0;15000000
352639;6;300000000;28236181000;22099330468;8318106000;4981545550;0;0;228155000
440559;6;2000000;571233000;351392198;142150000;70071500;0;0;1655000
553125;12;30000000;4662277000;2564222928;925706000;428175939;109150000;109102000;24950111
683996;13;60000000;17621429000;9290892785;13267582000;6270483666;0;0;38400600
402273;14;42000000;4938056000;2600145370;1310360000;675725546;10000000;10000000;33093038
685695;16;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;299954250
662127;20;50000000;2734647000;1489362492;978242000;485752310;125000000;125000000;48000000
7186;4;18000000;8383238000;4567583772;1627948000;810480852;7000000;0;17212500
239441;15;400000000;40800148000;14017284955;33161105000;10111916134;1614497000;269001013;357612401
432841;15;300000000;30567108000;17977715283;15740163000;8415046474;3601445000;2666965759;168526402
98938;19;90000000;27638082000;17767097336;4059302000;2414218627;280000000;279000000;48937765
681508;34;2000000;6136586000;2344755701;1455290000;642465000;1750000000;102382850;1996000
654886;2;300000000;75846139000;46610823617;19774735000;9836935243;0;0;215582800
665882;1;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;297112000
597502;3;4000000;1468816000;711318644;525435000;238956000;24165000;15665000;4000000
426072;8;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;15000100
537880;8;42000000;1841932000;871491494;1841932000;871491494;0;0;27030926
641656;10;300000000;75762340000;45345152128;22353253000;10465609693;0;0;294363000
406432;10;30000000;10660867000;2793892361;2861957000;1075157110;5796300000;183401565;30000000
665882;28;300000000;66628003000;32732247764;14216309000;7574880898;10935404000;2345356100;294828787
679482;32;80000000;16196004000;9254174006;4608362000;1465726595;0;0;77165400
673521;10;48000000;5730457000;2998494493;2615244000;1667803496;0;0;43712600
418359;15;51000000;6347250000;4014726419;3344812000;2231310784;0;0;27293319
401836;13;10000000;3568715000;2123253337;1046563000;567050000;0;0;5000000
663211;14;24000000;4579316000;2581939917;1508746000;815881847;10000000;10000000;22973324
418354;14;90000000;1,10036E+11;44802176637;19316036000;7182449325;14674248000;528794660;52389860
418412;17;10000000;2851536000;1206562623;165750000;72001450;2519823000;1059290464;4225000
424220;7;12000000;6709344000;4784043449;1413630000;669452373;243500000;232500000;11822299
525296;8;120000000;13133208000;4818345985;5213049000;1856899470;3027000000;87285026;77683845
98970;11;40000000;6857603000;4279822186;2040923000;1321102522;114000000;79238000;34658200
506126;12;60000000;1234115000;649161160;1234115000;649161160;0;0;40006664
411146;5;60000000;4284622000;2295563231;4284622000;2295563231;0;0;34763750
449488;8;39000000;85667342000;49826983987;23741418000;11247204149;53511175000;33448594418;38356813
424220;12;12000000;6709344000;4784043449;1413630000;669452373;243500000;232500000;7345000
414540;6;120000000;19065522000;8998344901;11350732000;4799106399;1032400000;697045705;99708800
418456;23;10000000;2257030000;1303109450;794587000;436132669;32000000;29453850;9617673
653271;26;33000000;1716532000;981563477;634579000;334354919;95000000;94765000;32962207
527933;9;60000000;4060727000;2198384084;2322040000;1203672084;984043000;653728000;31269495
653700;9;48000000;13229759000;6360762199;4107610000;1443003664;0;0;34984133
567481;11;84800000;7522079000;4027816538;3474679000;1662761948;0;0;44451207
418524;26;12000000;22944286000;14075770574;1395310000;584290133;91500000;67500000;10921414
440507;27;10000000;445901000;220098105;193270000;84885568;0;0;9986850
406441;15;30000000;5419657000;3167042380;3163337000;1738913987;0;0;29712733
401909;15;39600000;5094169000;2831225365;1384192000;692152973;10000000;10000000;33613114
634530;29;30000000;1439194000;814437291;1191434000;691232291;0;0;29980300
686250;3;440000000;47306926000;21653421897;34318902000;12682999448;0;0;50253132
99233;16;20000000;295828000;101421919;295828000;101421919;0;0;11619564
527961;17;25000000;1719478000;933978256;1297015000;608327256;244495000;233730000;15987574
426421;21;60000000;3013791000;1583226166;1500935000;731307713;50000000;0;31998206
424967;21;50000000;5678977000;2958345370;1400168000;592188300;1000000;0;26518300
418419;24;18000000;1815011000;1043602975;414364000;202757407;34900000;34900000;17234944
119770;15;300000000;22643393000;15901614712;13075863000;9164909409;109070000;109057500;298975415
666503;21;51000000;27672762000;18038721921;1545407000;729326165;144000000;61372000;29357500
650129;27;2000000;3594619000;1077806630;173290000;93030471;2807674000;710664972;1999750
675577;12;18000000;9888967000;1758960948;8308538000;1151477553;438152000;20600000;13796100
675094;33;5656800;1605171000;730379699;540841000;320786600;14500000;14500000;5656800
567495;8;120000000;14821595000;4962742550;8198395000;1939865198;1420000000;15328590;103991465
641567;12;150000000;27609379000;14817227560;16664508000;8884461733;0;0;142338200
406420;12;51000000;16445313000;9119246783;12046631000;6161983280;0;0;41176031
437106;19;48000000;10114818000;3821261896;1901010000;937396918;4206393000;421212900;47594100
418403;25;6000000;525905000;274990264;163730000;59158907;0;0;3950412
424951;11;20000000;4489183000;2497267889;793848000;384192608;99000000;99000000;20000000
403709;18;80000000;1837647000;842150073;1781487000;800150073;56160000;42000000;61038721
424245;32;30000000;6678704000;4150150268;1019108000;435100000;296700000;153300000;30000000
18403;32;300000000;1,17597E+11;62381461098;49153560000;24341483845;100000000;96286770;283374103
119234;33;21000000;22667441000;5379609394;11226131000;2327239394;11441310000;3052370000;21000000
419202;3;60000000;1833685000;863932958;1833685000;863932958;0;0;34514900
